Bairros_SP,Bairros_Fortaleza,Bairros_RJ,Causa_Afastamento_1,Causa_Afastamento_2,Causa_Afastamento_3,Motivo_Desligamento,CBO_Ocupacao_2002,CNAE_2_0_Classe,CNAE_95_Classe,Distritos_SP,Vinculo_Ativo_31_12,Faixa_Etaria,Faixa_Hora_Contrat,Faixa_Remun_Dezem__SM_,Faixa_Remun_Media__SM_,Faixa_Tempo_Emprego,Escolaridade_apos_2005,Qtd_Hora_Contr,Idade,Ind_CEI_Vinculado,Ind_Simples,Mes_Admissao,Mes_Desligamento,Mun_Trab,Municipio,Nacionalidade,Natureza_Juridica,Ind_Portador_Defic,Qtd_Dias_Afastamento,Raca_Cor,Regioes_Adm_DF,Vl_Remun_Dezembro_Nom,Vl_Remun_Dezembro__SM_,Vl_Remun_Media_Nom,Vl_Remun_Media__SM_,CNAE_2_0_Subclasse,Sexo_Trabalhador,Tamanho_Estabelecimento,Tempo_Emprego,Tipo_Admissao,Tipo_Estab,Tipo_Estab_1,Tipo_Defic,Tipo_Vinculo,IBGE_Subsetor,Vl_Rem_Janeiro_SC,Vl_Rem_Fevereiro_SC,Vl_Rem_Marco_SC,Vl_Rem_Abril_SC,Vl_Rem_Maio_SC,Vl_Rem_Junho_SC,Vl_Rem_Julho_SC,Vl_Rem_Agosto_SC,Vl_Rem_Setembro_SC,Vl_Rem_Outubro_SC,Vl_Rem_Novembro_SC,Ano_Chegada_Brasil,Ind_Trab_Intermitente,Ind_Trab_Parcial,DIV_CNAE_20
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,5,6,3,2,6,7,44,35,0,1,0,{ñ,0,110130,10,2135,0,0,9,0,"0000001185,00","000001,07","0000001185,00","000001,07",4520002,1,2,"    55,9",0,1,"CNPJ                ",0,10,16,"000000011,85","000000011,85","000000011,85","000000011,85","000000011,85","000000011,85","000000011,85","000000011,85","000000011,85","000000011,85","000000011,85",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,3,6,3,1,1,7,44,22,0,1,10,{ñ,0,110012,10,2135,0,0,2,0,"0000001242,00","000001,12","0000001007,40","000000,90",4520001,1,4,"     2,4",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000538,20","000000012,42",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,3,6,3,2,1,7,44,22,0,1,12,{ñ,0,110012,10,2135,0,0,8,0,"0000001242,00","000001,12","0000001242,00","000001,12",4520001,1,4,"     0,9",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",90,99,99,0,991305,42111,45225,"           {ñ class}",1,6,6,99,99,7,7,44,42,0,0,0,{ñ,110020,110020,10,2305,0,365,8,0,"0000000000,00","000000,00","0000000000,00","000000,00",4211101,1,7,"    71,2",0,1,"CNPJ                ",0,10,15,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,42
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,4,6,4,3,3,7,44,26,0,1,4,{ñ,0,110030,10,2135,0,0,9,0,"0000001900,00","000001,72","0000001836,66","000001,66",4520002,1,2,"     8,6",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000013,30","000000019,00","000000019,00","000000019,00","000000019,00","000000019,00","000000019,00","000000019,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,4,6,3,2,4,7,44,27,0,1,0,{ñ,0,110012,10,2305,0,0,9,0,"0000001320,00","000001,20","0000001320,00","000001,20",4520002,1,2,"    22,9",0,1,"CNPJ                ",0,10,16,"000000013,20","000000013,20","000000013,20","000000013,20","000000013,20","000000013,20","000000013,20","000000013,20","000000013,20","000000013,20","000000013,20",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,40,99,0,991305,45111,50105,"           {ñ class}",1,4,6,6,4,6,4,44,27,0,0,0,{ñ,110030,110030,10,2062,0,12,8,0,"0000003465,69","000003,15","0000002288,78","000002,07",4511101,1,5,"    51,5",0,1,"CNPJ                ",0,10,16,"000002139,75","000001809,81","000001655,74","000001949,60","000002846,70","000002231,02","000002290,18","000001997,85","000002424,14","000002305,15","000002349,76",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,4,6,3,2,5,5,44,29,0,1,0,{ñ,0,110004,10,2062,0,0,4,0,"0000001539,99","000001,39","0000001539,99","000001,39",4520001,1,3,"    35,4",0,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000001539,99","000001539,99","000001539,99","000001539,99","000001539,99","000001539,99",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49213,60232,"           {ñ class}",1,7,6,99,99,7,5,44,53,0,0,0,{ñ,110020,110020,10,2151,0,0,8,0,"0000000000,00","000000,00","0000000000,00","000000,00",4921301,1,9,"    71,6",0,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,45111,50105,"           {ñ class}",1,7,99,5,5,5,5,0,56,0,0,0,{ñ,110020,110020,10,2062,0,1,2,0,"0000002936,20","000002,66","0000003467,12","000003,14",4511101,1,6,"    27,2",0,1,"CNPJ                ",0,10,16,"000004207,97","000003795,31","000000027,85","000000029,35","000003136,20","000003036,20","000003715,73","000003597,42","000003136,20","000005298,82","000003025,46",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,5,6,9,7,7,5,44,39,0,1,0,{ñ,110012,110012,10,2062,0,0,2,0,"0000010889,42","000009,89","0000007693,01","000006,98",4520001,1,4,"   111,6",0,1,"CNPJ                ",0,10,16,"000005568,19","000009549,58","000008084,16","000008147,11","000006358,33","000005573,75","000006446,05","000007553,56","000007390,91","000009168,17","000007586,97",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49221,60240,"           {ñ class}",1,3,6,3,2,6,5,44,24,0,0,0,{ñ,110002,110002,10,2062,0,0,8,0,"0000001322,40","000001,20","0000001389,98","000001,26",4922102,1,4,"    54,1",0,1,"CNPJ                ",0,10,20,"000001644,50","000001366,48","000001322,40","000001322,40","000001322,40","000001322,40","000001574,45","000001515,16","000001322,40","000001322,40","000001322,40",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49213,60232,"           {ñ class}",1,7,6,4,4,4,5,44,53,0,0,0,{ñ,110020,110020,10,2062,0,0,8,0,"0000002124,86","000001,93","0000002228,55","000002,02",4921301,1,7,"    14,9",0,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000002075,10","000002075,10","000002075,10","000002075,10","000002337,76","000002075,10","000002375,92","000002291,31","000002780,24",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49213,60232,"           {ñ class}",1,5,6,99,99,6,6,44,38,0,0,0,{ñ,110020,110020,10,2151,0,0,8,0,"0000000000,00","000000,00","0000000000,00","000000,00",4921301,1,9,"    36,3",0,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,4,6,4,3,3,6,44,29,0,1,6,{ñ,110030,110030,10,2135,0,0,2,0,"0000002140,00","000001,94","0000002078,85","000001,88",4520002,1,2,"     6,7",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000001711,99","000000021,40","000000021,40","000000021,40","000000021,40","000000021,40",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,5,6,3,2,4,6,44,31,0,1,0,{ñ,0,110002,10,2305,0,0,9,0,"0000001200,00","000001,09","0000001232,36","000001,11",4520002,1,2,"    15,3",0,1,"CNPJ                ",0,10,16,"000000012,00","000000012,00","000000012,00","000000012,00","000000012,00","000000012,00","000000012,00","000000012,00","000000012,00","000001548,39","000000012,40",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,6,6,3,2,8,6,44,41,0,0,0,{ñ,110020,110020,10,2135,0,0,2,0,"0000001455,00","000001,32","0000001445,33","000001,31",4520002,1,2,"   150,9",0,1,"CNPJ                ",0,10,16,"000000013,97","000000013,97","000000014,55","000000014,55","000000014,55","000000014,55","000000014,55","000000014,55","000000014,55","000000014,55","000000014,55",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,3,6,2,1,3,6,44,19,0,1,4,{ñ,0,110028,10,2135,0,0,9,0,"0000001100,00","000001,00","0000001100,00","000001,00",4520002,1,3,"     8,9",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,2,6,2,1,3,6,44,17,0,1,4,{ñ,0,110028,10,2135,0,0,9,0,"0000001100,00","000001,00","0000001100,00","000001,00",4520002,1,3,"     8,9",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49213,60232,"           {ñ class}",1,6,6,5,4,2,6,44,48,0,0,7,{ñ,110020,110020,10,2062,0,0,9,0,"0000002331,41","000002,11","0000002257,18","000002,04",4921301,1,7,"     5,4",1,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000001970,23","000002375,89","000002152,72","000002362,06","000002350,81",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,45111,50105,"           {ñ class}",1,7,6,99,99,8,3,44,55,0,0,0,{ñ,110030,110030,10,2062,0,365,8,0,"0000000000,00","000000,00","0000000000,00","000000,00",4511101,1,6,"   332,9",0,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",90,40,99,0,991305,45111,50105,"           {ñ class}",1,6,6,3,2,6,3,44,41,0,0,0,{ñ,110004,110004,10,2062,0,76,8,0,"0000001417,20","000001,28","0000001415,79","000001,28",4511101,1,6,"    51,8",0,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000010,81","000000014,10","000001431,60","000001417,20","000001417,20","000001417,20","000001732,13","000001417,20","000001417,20",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,47415,52442,"           {ñ class}",1,6,6,5,3,3,3,44,48,0,1,3,{ñ,110030,110030,10,2305,0,0,9,0,"0000002217,44","000002,01","0000002089,88","000001,89",4741500,1,5,"     9,9",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000002085,50","000002083,02","000002088,25","000002094,05","000002081,93","000002085,50","000001983,39",0,0,0,47
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,87115,85316,"           {ñ class}",1,6,6,5,4,3,3,44,41,0,0,2,{ñ,0,110002,10,3999,0,0,8,0,"0000002432,95","000002,21","0000002312,98","000002,10",8711502,1,3,"    10,9",2,1,"CNPJ                ",0,10,21,"000000000,00","000000022,68","000000022,68","000000022,68","000000022,68","000000022,68","000000022,68","000000022,68","000000022,68","000002597,89","000000022,68",0,0,0,87
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49302,60267,"           {ñ class}",1,4,6,4,2,2,3,44,29,0,0,9,{ñ,110030,110030,10,2062,0,0,9,0,"0000001681,96","000001,52","0000001635,49","000001,48",4930202,1,7,"     3,7",2,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000001307,44","000001820,38","000001732,18",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,4,6,3,2,4,4,44,26,0,1,0,{ñ,0,110004,10,2062,0,0,9,0,"0000001581,75","000001,43","0000001581,75","000001,43",4520001,1,3,"    15,4",0,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000001581,75","000001581,75","000001581,75","000001581,75","000001581,75","000001581,75",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,2,4,1,0,3,4,22,17,0,1,4,{ñ,0,110028,10,2135,0,0,9,0,"0000000550,00","000000,50","0000000550,00","000000,50",4520002,1,3,"     8,9",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000005,50","000000005,50","000000005,50","000000005,50","000000005,50","000000005,50","000000005,50","000000005,50",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,45200,50202,"           {ñ class}",1,5,6,99,99,7,4,44,30,0,1,0,{ñ,0,110004,10,2062,0,365,8,0,"0000000000,00","000000,00","0000000000,00","000000,00",4520002,1,3,"    85,9",0,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,45111,50105,"           {ñ class}",1,6,6,5,5,5,4,44,41,0,0,0,{ñ,110020,110020,10,2062,0,5,8,0,"0000002365,27","000002,15","0000003396,49","000003,08",4511101,1,6,"    30,5",0,1,"CNPJ                ",0,10,16,"000003895,85","000002608,80","000003518,95","000001839,26","000003771,80","000003692,27","000004781,60","000003077,04","000005104,17","000003353,19","000002749,70",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45307,50300,"           {ñ class}",1,5,6,3,1,1,4,44,32,0,1,11,{ñ,0,110009,10,2135,0,0,2,0,"0000001178,00","000001,07","0000000962,03","000000,87",4530703,1,2,"     1,6",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000746,07",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,4,6,5,4,1,4,44,28,0,1,12,{ñ,110002,110002,10,2135,0,0,9,0,"0000003208,28","000002,91","0000003208,28","000002,91",4520002,1,2,"     0,7",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,45111,50105,"           {ñ class}",1,5,6,8,6,6,4,44,36,0,0,0,{ñ,110012,110012,10,2062,0,2,8,0,"0000006441,67","000005,85","0000004959,08","000004,50",4511101,1,6,"    43,7",0,1,"CNPJ                ",0,10,16,"000005518,39","000004734,83","000005084,77","000005091,43","000003940,72","000005649,46","000005292,93","000004338,10","000005318,98","000004563,79","000003533,90",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",85,99,99,0,991305,49248,60259,"           {ñ class}",1,6,6,4,2,5,4,44,42,0,1,0,{ñ,0,110175,10,2305,0,117,9,0,"0000001950,00","000001,77","0000001481,25","000001,34",4924800,1,5,"    32,4",0,1,"CNPJ                ",0,10,20,"000000012,00","000000012,00","000000012,00","000000012,00","000000000,00","000000000,00","000000000,00","000000002,00","000000012,00","000000019,50","000000019,50",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,45111,50105,"           {ñ class}",1,5,6,6,4,4,4,44,35,0,0,0,{ñ,110012,110012,10,2062,0,12,9,0,"0000003582,55","000003,25","0000003143,51","000002,85",4511103,1,5,"    15,9",0,1,"CNPJ                ",0,10,16,"000000030,56","000000030,56","000000030,56","000000030,56","000002765,67","000003093,96","000000030,56","000000030,00","000000030,00","000000035,00","000000035,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49302,60267,"           {ñ class}",1,7,6,4,4,7,4,44,55,0,0,0,{ñ,110030,110030,10,2062,0,0,2,0,"0000002087,52","000001,89","0000002527,51","000002,29",4930202,1,8,"    91,3",0,1,"CNPJ                ",0,10,20,"000002832,61","000002832,61","000002832,61","000004387,05","000002832,61","000002087,52","000002087,52","000002087,52","000002087,52","000002087,52","000002087,52",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,45111,50105,"           {ñ class}",1,7,6,99,99,8,4,44,60,0,0,0,{ñ,110020,110020,10,2062,0,365,8,0,"0000000000,00","000000,00","0000000000,00","000000,00",4511101,1,6,"   198,9",0,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45307,50300,"           {ñ class}",1,7,6,6,5,6,1,44,55,0,1,0,{ñ,0,110012,10,2135,0,0,8,0,"0000003877,00","000003,52","0000003982,95","000003,61",4530703,1,5,"    59,8",0,1,"CNPJ                ",0,10,16,"000000036,94","000000040,60","000000038,77","000000038,77","000000038,77","000000038,77","000000038,77","000000038,77","000004523,17","000004502,32","000000038,77",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,45307,50300,"           {ñ class}",1,7,6,99,99,8,2,44,60,0,0,0,{ñ,110012,110012,10,2135,0,365,8,0,"0000000000,00","000000,00","0000000000,00","000000,00",4530703,1,2,"   131,9",0,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49213,60232,"           {ñ class}",1,6,6,99,99,7,2,44,42,0,0,0,{ñ,110020,110020,10,2151,0,0,8,0,"0000000000,00","000000,00","0000000000,00","000000,00",4921301,1,9,"    71,3",0,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,49
